|title|raw_text|meal_type|cultural_restriction|calories|allergies|recipeId
9865| Vegan banana bread - Calories|"66. Vegan banana bread - Calories: 200 per portion / Portions: 1 / Allergic warnings: Nuts / Origin country: N/A
"|breakfast||-1.0||food_9865
9866| Breakfast burrito with beans and salsa - Calories|"67. Breakfast burrito with beans and salsa - Calories: 400 per portion / Portions: 1 / Allergic warnings: Gluten (in tortilla) / Origin country: Mexico
"|breakfast||-1.0||food_9866
9867| Mushroom and Swiss cheese egg muffins - Calories|"68. Mushroom and Swiss cheese egg muffins - Calories: 250 per portion / Portions: 4 / Allergic warnings: Dairy, eggs / Origin country: N/A
"|breakfast||-1.0||food_9867
9868| Acai smoothie with almond butter and coconut - Calories|"69. Acai smoothie with almond butter and coconut - Calories: 350 per portion / Portions: 1 / Allergic warnings: Nuts (if using almond butter), coconut / Origin country: Brazil
"|breakfast||-1.0||food_9868
9869| Irish soda bread with butter and jam - Calories|"70. Irish soda bread with butter and jam - Calories: 400 per portion / Portions: 2 / Allergic warnings: Gluten, dairy / Origin country: Ireland
"|breakfast||-1.0||food_9869
9870| Zucchini and corn fritters - Calories|"71. Zucchini and corn fritters - Calories: 250 per portion / Portions: 2 / Allergic warnings: Gluten, eggs / Origin country: N/A
"|breakfast||-1.0||food_9870
9871| Greek yogurt with honey and walnuts - Calories|"72. Greek yogurt with honey and walnuts - Calories: 300 per portion / Portions: 1 / Allergic warnings: Nuts / Origin country: Greece
"|breakfast||-1.0||food_9871
9872| Breakfast bagel sandwich with egg and bacon - Calories|"73. Breakfast bagel sandwich with egg and bacon - Calories: 450 per portion / Portions: 1 / Allergic warnings: Gluten (in bagel), dairy, eggs / Origin country: N/A
"|breakfast||-1.0||food_9872
9873| Raspberry almond chia seed pudding - Calories|"74. Raspberry almond chia seed pudding - Calories: 250 per portion / Portions: 1 / Allergic warnings: Nuts (if using almond milk), almonds / Origin country: N/A
"|breakfast||-1.0||food_9873
9874| English breakfast toastie with sausage and eggs - Calories|"75. English breakfast toastie with sausage and eggs - Calories: 500 per portion / Portions: 1 / Allergic warnings: Gluten (in bread), dairy, eggs / Origin country: United Kingdom
"|breakfast||-1.0||food_9874
9875| Spinach and mushroom breakfast quesadilla - Calories|"76. Spinach and mushroom breakfast quesadilla - Calories: 350 per portion / Portions: 1 / Allergic warnings: Gluten (in tortilla) / Origin country: N/A
"|breakfast||-1.0||food_9875
9876| Pancake bites with maple syrup - Calories|"77. Pancake bites with maple syrup - Calories: 300 per portion / Portions: 2 / Allergic warnings: Gluten, dairy, eggs / Origin country: N/A
"|breakfast||-1.0||food_9876
9877| Mixed berry chia smoothie - Calories|"78. Mixed berry chia smoothie - Calories: 250 per portion / Portions: 1 / Allergic warnings: Nuts (if using nut butter) / Origin country: N/A
"|breakfast||-1.0||food_9877
9878| Italian-style breakfast sandwich with prosciutto and mozzarella - Calories|"79. Italian-style breakfast sandwich with prosciutto and mozzarella - Calories: 400 per portion / Portions: 1 / Allergic warnings: Gluten (if using bread), dairy / Origin country: Italy
"|breakfast||-1.0||food_9878
9879| Apple cinnamon quinoa muffins - Calories|"80. Apple cinnamon quinoa muffins - Calories: 250 per portion / Portions: 2 / Allergic warnings: Gluten / Origin country: N/A
"|breakfast||-1.0||food_9879
9880| Breakfast fried rice with veggies and eggs - Calories|"81. Breakfast fried rice with veggies and eggs - Calories: 400 per portion / Portions: 1 / Allergic warnings: N/A / Origin country: China
"|breakfast||-1.0||food_9880
9881| Vegan chocolate protein smoothie - Calories|"82. Vegan chocolate protein smoothie - Calories: 300 per portion / Portions: 1 / Allergic warnings: Nuts (if using nut butter), soy (if using protein powder) / Origin country: N/A
"|breakfast||-1.0||food_9881
9882| Dutch baby pancake with berries and whipped cream - Calories|"83. Dutch baby pancake with berries and whipped cream - Calories: 450 per portion / Portions: 2 / Allergic warnings: Gluten, dairy, eggs / Origin country: Germany/Netherlands
"|breakfast||-1.0||food_9882
9883| Quinoa breakfast muffins with vegetables - Calories|"84. Quinoa breakfast muffins with vegetables - Calories: 200 per portion / Portions: 2 / Allergic warnings: N/A / Origin country: N/A
"|breakfast||-1.0||food_9883
9884| Avocado and egg breakfast wrap - Calories|"85. Avocado and egg breakfast wrap - Calories: 350 per portion / Portions: 1 / Allergic warnings: Gluten (in tortilla), eggs / Origin country: N/A
"|breakfast||-1.0||food_9884
9885| Sausage, egg, and cheese breakfast casserole - Calories|"86. Sausage, egg, and cheese breakfast casserole - Calories: 400 per portion / Portions: 1 / Allergic warnings: Dairy, eggs / Origin country: N/A
"|breakfast||-1.0||food_9885
9886| Yogurt parfait with homemade granola - Calories|"87. Yogurt parfait with homemade granola - Calories: 300 per portion / Portions: 1 / Allergic warnings: Nuts (in granola), dairy / Origin country: N/A
"|breakfast||-1.0||food_9886
9887| Smoked salmon and cream cheese scrambled eggs - Calories|"88. Smoked salmon and cream cheese scrambled eggs - Calories: 400 per portion / Portions: 1 / Allergic warnings: Dairy, eggs, fish / Origin country: N/A
"|breakfast||-1.0||food_9887
9888| Vegan banana pancakes with peanut butter drizzle - Calories|"89. Vegan banana pancakes with peanut butter drizzle - Calories: 350 per portion / Portions: 2 / Allergic warnings: Nuts (if using peanut butter), gluten (if using non-gluten-free flour) / Origin country: N/A
"|breakfast||-1.0||food_9888
9889| Mediterranean-style frittata with olives and feta - Calories|"90. Mediterranean-style frittata with olives and feta - Calories: 300 per portion / Portions: 4 / Allergic warnings: Dairy, eggs / Origin country: Greece
"|breakfast||-1.0||food_9889
9890| Overnight chia seed pudding with mango and coconut - Calories|"91. Overnight chia seed pudding with mango and coconut - Calories: 300 per portion / Portions: 1 / Allergic warnings: Nuts (if using nut milk), coconut / Origin country: N/A
"|breakfast||-1.0||food_9890
9891| English muffin breakfast pizza with bacon and eggs - Calories|"92. English muffin breakfast pizza with bacon and eggs - Calories: 400 per portion / Portions: 1 / Allergic warnings: Gluten (in muffin), eggs, dairy / Origin country: United Kingdom
"|breakfast||-1.0||food_9891
9892| Berry almond smoothie - Calories|"93. Berry almond smoothie - Calories: 250 per portion / Portions: 1 / Allergic warnings: Nuts, dairy (if using cow's milk or yogurt) / Origin country: N/A
"|breakfast||-1.0||food_9892
9893| Irish mixed grill with black and white pudding - Calories|"94. Irish mixed grill with black and white pudding - Calories: 600 per portion / Portions: 1 / Allergic warnings: Gluten, dairy, eggs / Origin country: Ireland
"|breakfast||-1.0||food_9893
9894| Overnight oats with peanut butter and chocolate chips - Calories|"95. Overnight oats with peanut butter and chocolate chips - Calories: 350 per portion / Portions: 1 / Allergic warnings: Nuts (if using peanut butter) / Origin country: N/A
"|breakfast||-1.0||food_9894
9895| Cottage cheese and fruit stuffed crepes - Calories|"96. Cottage cheese and fruit stuffed crepes - Calories: 400 per portion / Portions: 2 / Allergic warnings: Gluten, dairy, eggs / Origin country: France
"|breakfast||-1.0||food_9895
9896| Canadian bacon and egg McMuffin - Calories|"97. Canadian bacon and egg McMuffin - Calories: 400 per portion / Portions: 1 / Allergic warnings: Gluten (in muffin), dairy / Origin country: Canada
"|breakfast||-1.0||food_9896
9897| Quinoa breakfast bowl with roasted vegetables - Calories|"98. Quinoa breakfast bowl with roasted vegetables - Calories: 350 per portion / Portions: 1 / Allergic warnings: N/A / Origin country: N/A
"|breakfast||-1.0||food_9897
9898| Caprese omelette with tomatoes, mozzarella, and basil - Calories|"99. Caprese omelette with tomatoes, mozzarella, and basil - Calories: 300 per portion / Portions: 1 / Allergic warnings: Dairy, eggs / Origin country: Italy
"|breakfast||-1.0||food_9898
9899| Peanut butter banana chia seed pudding - Calories|100. Peanut butter banana chia seed pudding - Calories: 300 per portion / Portions: 1 / Allergic warnings: Nuts (if using peanut butter) / Origin country: N/A|breakfast||-1.0||food_9899
9900| Scrambled Eggs|"1. Scrambled Eggs:
- Calories per portion: 90 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9900
9901| Yogurt Parfait|"2. Yogurt Parfait:
- Calories per portion: 150 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9901
9902| Avocado Toast|"3. Avocado Toast:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: United States

"|morning snacks||-1.0||food_9902
9903| Oatmeal with Berries|"4. Oatmeal with Berries:
- Calories per portion: 180 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9903
9904| Greek Yogurt with Honey|"5. Greek Yogurt with Honey:
- Calories per portion: 120 kcal
- Total portions: 1
- Origin: Greece

"|morning snacks||-1.0||food_9904
9905| Banana Pancakes|"6. Banana Pancakes:
- Calories per portion: 180 kcal
- Total portions: 2
- Origin: N/A

"|morning snacks||-1.0||food_9905
9906| Chia Pudding|"7. Chia Pudding:
- Calories per portion: 150 kcal
- Total portions: 1
- Origin: Mexico

"|morning snacks||-1.0||food_9906
9907| Cottage Cheese and Tomato|"8. Cottage Cheese and Tomato:
- Calories per portion: 100 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9907
9908| Fruit Salad|"9. Fruit Salad:
- Calories per portion: 80 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9908
9909| Energy Balls|"10. Energy Balls:
- Calories per portion: 100 kcal
- Total portions: 2
- Origin: N/A

"|morning snacks||-1.0||food_9909
9910| French Toast|"11. French Toast:
- Calories per portion: 250 kcal
- Total portions: 2
- Origin: France

"|morning snacks||-1.0||food_9910
9911| Smoothie Bowl|"12. Smoothie Bowl:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9911
9912| Peanut Butter Toast|"13. Peanut Butter Toast:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9912
9913| Quinoa Breakfast Bowl|"14. Quinoa Breakfast Bowl:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9913
9914| Muffins|"15. Muffins:
- Calories per portion: 180 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9914
9915| Mini Frittatas|"16. Mini Frittatas:
- Calories per portion: 120 kcal
- Total portions: 2
- Origin: N/A

"|morning snacks||-1.0||food_9915
9916| Scones|"17. Scones:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: United Kingdom

"|morning snacks||-1.0||food_9916
9917| Breakfast Burrito|"18. Breakfast Burrito:
- Calories per portion: 350 kcal
- Total portions: 1
- Origin: United States

"|morning snacks||-1.0||food_9917
9918| Cereal with Milk|"19. Cereal with Milk:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9918
9919| Apple slices with Almond Butter|"20. Apple slices with Almond Butter:
- Calories per portion: 150 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9919
9920| Egg Muffins|"21. Egg Muffins:
- Calories per portion: 100 kcal
- Total portions: 2
- Origin: N/A

"|morning snacks||-1.0||food_9920
9921| Granola Bars|"22. Granola Bars:
- Calories per portion: 150 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9921
9922| Scrambled Tofu|"23. Scrambled Tofu:
- Calories per portion: 180 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9922
9923| Breakfast Quesadilla|"24. Breakfast Quesadilla:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: Mexico

"|morning snacks||-1.0||food_9923
9924| Overnight Oats|"25. Overnight Oats:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9924
9925| Pancakes with Maple Syrup|"26. Pancakes with Maple Syrup:
- Calories per portion: 300 kcal
- Total portions: 2
- Origin: N/A

"|morning snacks||-1.0||food_9925
9926| Waffles with Fruit|"27. Waffles with Fruit:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9926
9927| Nutella Toast|"28. Nutella Toast:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9927
9928| Breakfast Wrap|"29. Breakfast Wrap:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9928
9929| Bagel with Cream Cheese|"30. Bagel with Cream Cheese:
- Calories per portion: 350 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9929
9930| Spinach and Mushroom Omelette|"31. Spinach and Mushroom Omelette:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9930
9931| Danish Pastries|"32. Danish Pastries:
- Calories per portion: 350 kcal
- Total portions: 1
- Origin: Denmark

"|morning snacks||-1.0||food_9931
9932| Sausage and Egg Biscuit|"33. Sausage and Egg Biscuit:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9932
9933| Cinnamon Rolls|"34. Cinnamon Rolls:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: Sweden

"|morning snacks||-1.0||food_9933
9934| Breakfast Pizza|"35. Breakfast Pizza:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: United States

"|morning snacks||-1.0||food_9934
9935| English Breakfast|"36. English Breakfast:
- Calories per portion: 600 kcal
- Total portions: 1
- Origin: United Kingdom

"|morning snacks||-1.0||food_9935
9936| Quiche|"37. Quiche:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: France

"|morning snacks||-1.0||food_9936
9937| Fritters|"38. Fritters:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9937
9938| Cereal Bars|"39. Cereal Bars:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9938
9939| Shakshuka|"40. Shakshuka:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: Israel

"|morning snacks||-1.0||food_9939
9940| Blueberry Muffins|"41. Blueberry Muffins:
- Calories per portion: 180 kcal
- Total portions: 1
- Origin: United States

"|morning snacks||-1.0||food_9940
9941| Cheese and Ham Croissant|"42. Cheese and Ham Croissant:
- Calories per portion: 450 kcal
- Total portions: 1
- Origin: France

"|morning snacks||-1.0||food_9941
9942| Breakfast Tacos|"43. Breakfast Tacos:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: Mexico

"|morning snacks||-1.0||food_9942
9943| Cinnamon French Toast|"44. Cinnamon French Toast:
- Calories per portion: 350 kcal
- Total portions: 2
- Origin: France

"|morning snacks||-1.0||food_9943
9944| Beignets|"45. Beignets:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: France

"|morning snacks||-1.0||food_9944
9945| Paratha|"46. Paratha:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: India

"|morning snacks||-1.0||food_9945
9946| Croque Monsieur|"47. Croque Monsieur:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: France

"|morning snacks||-1.0||food_9946
9947| Bruschetta with Tomato and Basil|"48. Bruschetta with Tomato and Basil:
- Calories per portion: 150 kcal
- Total portions: 1
- Origin: Italy

"|morning snacks||-1.0||food_9947
9948| Bagel and Lox|"49. Bagel and Lox:
- Calories per portion: 450 kcal
- Total portions: 1
- Origin: United States

"|morning snacks||-1.0||food_9948
9949| Pita Bread with Hummus|"50. Pita Bread with Hummus:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: Middle East

"|morning snacks||-1.0||food_9949
9950| Patatas Bravas|"51. Patatas Bravas:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: Spain

"|morning snacks||-1.0||food_9950
9951| Bacon and Egg Sandwich|"52. Bacon and Egg Sandwich:
- Calories per portion: 500 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9951
9952| Sourdough Toast with Jam|"53. Sourdough Toast with Jam:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9952
9953| Veggie Breakfast Burrito|"54. Veggie Breakfast Burrito:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: United States

"|morning snacks||-1.0||food_9953
9954| Cheese Straws|"55. Cheese Straws:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: United Kingdom

"|morning snacks||-1.0||food_9954
9955| Roasted Chickpeas|"56. Roasted Chickpeas:
- Calories per portion: 150 kcal
- Total portions: 1
- Origin: Middle East

"|morning snacks||-1.0||food_9955
9956| Egg and Bacon Pie|"57. Egg and Bacon Pie:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9956
9957| Porridge|"58. Porridge:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: United Kingdom

"|morning snacks||-1.0||food_9957
9958| Stuffed Croissant|"59. Stuffed Croissant:
- Calories per portion: 350 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9958
9959| Egg Salad Sandwich|"60. Egg Salad Sandwich:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9959
9960| Cheddar Biscuits|"61. Cheddar Biscuits:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9960
9961| Zucchini Bread|"62. Zucchini Bread:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9961
9962| Huevos Rancheros|"63. Huevos Rancheros:
- Calories per portion: 350 kcal
- Total portions: 1
- Origin: Mexico

"|morning snacks||-1.0||food_9962
9963| Frittata Muffins|"64. Frittata Muffins:
- Calories per portion: 150 kcal
- Total portions: 2
- Origin: N/A

"|morning snacks||-1.0||food_9963
9964| Danish Pastries|"65. Danish Pastries:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: Denmark

"|morning snacks||-1.0||food_9964
9965| Morning Glory Muffins|"66. Morning Glory Muffins:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: United States

"|morning snacks||-1.0||food_9965
9966| Shakshuka|"67. Shakshuka:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: Israel

"|morning snacks||-1.0||food_9966
9967| Blueberry Pancakes|"68. Blueberry Pancakes:
- Calories per portion: 350 kcal
- Total portions: 2
- Origin: N/A

"|morning snacks||-1.0||food_9967
9968| Whole Wheat Banana Bread|"69. Whole Wheat Banana Bread:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9968
9969| Quiche Lorraine|"70. Quiche Lorraine:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: France

"|morning snacks||-1.0||food_9969
9970| Veggie Omelette|"71. Veggie Omelette:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9970
9971| Cereal with Almond Milk|"72. Cereal with Almond Milk:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9971
9972| Turkish Breakfast Platter|"73. Turkish Breakfast Platter:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: Turkey

"|morning snacks||-1.0||food_9972
9973| English Muffin with Jam|"74. English Muffin with Jam:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9973
9974| Breakfast Hash|"75. Breakfast Hash:
- Calories per portion: 350 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9974
9975| Danish Pastries|"76. Danish Pastries:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: Denmark

"|morning snacks||-1.0||food_9975
9976| Breakfast Tostada|"77. Breakfast Tostada:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: Mexico

"|morning snacks||-1.0||food_9976
9977| Banana Bread|"78. Banana Bread:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9977
9978| Egg and Cheese Bagel|"79. Egg and Cheese Bagel:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9978
9979| Bacon and Egg Muffin|"80. Bacon and Egg Muffin:
- Calories per portion: 450 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9979
9980| Cheddar and Herb Biscuits|"81. Cheddar and Herb Biscuits:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9980
9981| Raspberry Muffins|"82. Raspberry Muffins:
- Calories per portion: 180 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9981
9982| Egg in a Hole|"83. Egg in a Hole:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9982
9983| Dutch Baby Pancake|"84. Dutch Baby Pancake:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: Netherlands

"|morning snacks||-1.0||food_9983
9984| Breakfast Nachos|"85. Breakfast Nachos:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: United States

"|morning snacks||-1.0||food_9984
9985| Zucchini and Feta Fritters|"86. Zucchini and Feta Fritters:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: Greece

"|morning snacks||-1.0||food_9985
9986| Pear and Almond Butter Toast|"87. Pear and Almond Butter Toast:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9986
9987| Breakfast Quinoa Bowl|"88. Breakfast Quinoa Bowl:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9987
9988| Croissant Sandwich|"89. Croissant Sandwich:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: France

"|morning snacks||-1.0||food_9988
9989| Egg Salad Wrap|"90. Egg Salad Wrap:
- Calories per portion: 350 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9989
9990| Cornbread Muffins|"91. Cornbread Muffins:
- Calories per portion: 180 kcal
- Total portions: 1
- Origin: United States

"|morning snacks||-1.0||food_9990
9991| Spanish Omelette|"92. Spanish Omelette:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: Spain

"|morning snacks||-1.0||food_9991
9992| Biscuits and Gravy|"93. Biscuits and Gravy:
- Calories per portion: 400 kcal
- Total portions: 1
- Origin: United States

"|morning snacks||-1.0||food_9992
9993| Quinoa and Spinach Patties|"94. Quinoa and Spinach Patties:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9993
9994| Breakfast Flatbread|"95. Breakfast Flatbread:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9994
9995| Raspberry Scones|"96. Raspberry Scones:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: United Kingdom

"|morning snacks||-1.0||food_9995
9996| Overnight Chia Pudding|"97. Overnight Chia Pudding:
- Calories per portion: 200 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9996
9997| Baked Oatmeal|"98. Baked Oatmeal:
- Calories per portion: 250 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9997
9998| Egg and Avocado Wrap|"99. Egg and Avocado Wrap:
- Calories per portion: 350 kcal
- Total portions: 1
- Origin: N/A

"|morning snacks||-1.0||food_9998
9999| Cinnamon Swirl Bread|"100. Cinnamon Swirl Bread:
- Calories per portion: 300 kcal
- Total portions: 1
- Origin: N/A

(Note: Due to the character limit, only the first 100 recipes are listed here. The remaining 100 recipes will be provided in a separate response.)"|morning snacks||-1.0||food_9999
10000| Steamed Fish with Lemon Butter Sauce - 150 calories per portion, 4 portions, no allergic warnings, Origin|"1. Steamed Fish with Lemon Butter Sauce - 150 calories per portion, 4 portions, no allergic warnings, Origin: Unknown
"|dinner||150.0||food_10000
10001| Grilled Chicken Caesar Salad - 250 calories per portion, 4 portions, contains dairy (cheese), Origin|"2. Grilled Chicken Caesar Salad - 250 calories per portion, 4 portions, contains dairy (cheese), Origin: Unknown
"|dinner||250.0|contains dairy (cheese)|food_10001
10002| Spaghetti Bolognese - 450 calories per portion, 4 portions, contains gluten (pasta), Origin|"3. Spaghetti Bolognese - 450 calories per portion, 4 portions, contains gluten (pasta), Origin: Italy
"|dinner||450.0|contains gluten (pasta)|food_10002
10003| Vegetable Stir-Fry with Tofu - 200 calories per portion, 4 portions, no allergic warnings, Origin|"4. Vegetable Stir-Fry with Tofu - 200 calories per portion, 4 portions, no allergic warnings, Origin: Unknown
"|dinner||200.0||food_10003
10004| Beef Tacos - 350 calories per portion, 4 portions, contains gluten (tortillas), Origin|"5. Beef Tacos - 350 calories per portion, 4 portions, contains gluten (tortillas), Origin: Mexico
"|dinner||350.0|contains gluten (tortillas)|food_10004
10005| Moroccan Lentil Soup - 180 calories per portion, 6 portions, no allergic warnings, Origin|"6. Moroccan Lentil Soup - 180 calories per portion, 6 portions, no allergic warnings, Origin: Morocco
"|dinner||180.0||food_10005
10006| Grilled Salmon with Dill Sauce - 300 calories per portion, 4 portions, no allergic warnings, Origin|"7. Grilled Salmon with Dill Sauce - 300 calories per portion, 4 portions, no allergic warnings, Origin: Unknown
"|dinner||300.0||food_10006
10007| Chicken Tikka Masala - 500 calories per portion, 4 portions, contains dairy, Origin|"8. Chicken Tikka Masala - 500 calories per portion, 4 portions, contains dairy, Origin: India
"|dinner||500.0|contains dairy|food_10007
10008| Shrimp Stir-Fry with Vegetables - 220 calories per portion, 4 portions, contains shellfish, Origin|"9. Shrimp Stir-Fry with Vegetables - 220 calories per portion, 4 portions, contains shellfish, Origin: Unknown
"|dinner||220.0|contains shellfish|food_10008
10009| Caprese Salad - 200 calories per portion, 4 portions, contains dairy (cheese), Origin|"10. Caprese Salad - 200 calories per portion, 4 portions, contains dairy (cheese), Origin: Italy
"|dinner||200.0|contains dairy (cheese)|food_10009
10010| Lemon Herb Roasted Chicken - 400 calories per portion, 4 portions, no allergic warnings, Origin|"11. Lemon Herb Roasted Chicken - 400 calories per portion, 4 portions, no allergic warnings, Origin: Unknown
"|dinner||400.0||food_10010
10011| Beef and Broccoli Stir-Fry - 280 calories per portion, 4 portions, contains gluten (soy sauce), Origin|"12. Beef and Broccoli Stir-Fry - 280 calories per portion, 4 portions, contains gluten (soy sauce), Origin: China
"|dinner||280.0|contains gluten (soy sauce)|food_10011
10012| Greek Moussaka - 450 calories per portion, 6 portions, contains dairy (cheese), Origin|"13. Greek Moussaka - 450 calories per portion, 6 portions, contains dairy (cheese), Origin: Greece
"|dinner||450.0|contains dairy (cheese)|food_10012
10013| Teriyaki Salmon with Rice - 400 calories per portion, 4 portions, contains gluten (soy sauce), Origin|"14. Teriyaki Salmon with Rice - 400 calories per portion, 4 portions, contains gluten (soy sauce), Origin: Japan
"|dinner||400.0|contains gluten (soy sauce)|food_10013
10014| Chicken Fajitas - 350 calories per portion, 4 portions, contains gluten (tortillas), Origin|"15. Chicken Fajitas - 350 calories per portion, 4 portions, contains gluten (tortillas), Origin: Mexico
"|dinner||350.0|contains gluten (tortillas)|food_10014
10015| Spinach and Feta Stuffed Chicken Breast - 300 calories per portion, 4 portions, contains dairy (cheese), Origin|"16. Spinach and Feta Stuffed Chicken Breast - 300 calories per portion, 4 portions, contains dairy (cheese), Origin: Unknown
"|dinner||300.0|contains dairy (cheese)|food_10015
10016| Butternut Squash Risotto - 400 calories per portion, 4 portions, contains dairy (cheese), Origin|"17. Butternut Squash Risotto - 400 calories per portion, 4 portions, contains dairy (cheese), Origin: Italy
"|dinner||400.0|contains dairy (cheese)|food_10016
10017| Thai Green Curry with Chicken - 450 calories per portion, 4 portions, contains shellfish (fish sauce), Origin|"18. Thai Green Curry with Chicken - 450 calories per portion, 4 portions, contains shellfish (fish sauce), Origin: Thailand
"|dinner||450.0|contains shellfish (fish sauce)|food_10017
